address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-07-03T12:07:18-0700,"
        ,
We are renting our spacious semi furnished 4 Bedroom + 4 Bathroom home conveniently located in a quiet cul-de-sac corner home in 160 St and 96 Ave!,
,
 2 Storey home with 4 bedrooms upstairs with 3 full bathrooms upstairs and 1 full bathroom on the main floor. ,
,
 Brand new Hardwood Floors all throughout the home just done!,
,
 Large 6 car driveway with 1 car garage.,
,
 Front loading Washer/Dryer included in basement.,
,
 Walking distance to North Surrey Secondary and the bus!,
,
 Cable and Internet included,
,
 Utilities not included ,
,
 No Smoking and no pets,
,
 Looking for a 1 year lease with month to month after,
,
 References is mandatory    ",49.179453, (Fleetwood),-122.777195,$3000,,/ 4br ,Craigslist, 2500ft,FLEETWOOD 4 BEDROOM + 4 BATHROOM + NEW HARDWOOD FLOORS + HUGE DRIVEWAY,https://vancouver.craigslist.ca/rds/apa/d/fleetwood-4-bedroom-4/6633718249.html
,,,2018-07-24T20:03:32-0700,"
        ,
Come Live With Us In This Spacious Beautiful House, In The Highly Sought After Willoughby Heights!!!,
Professionally Managed And Brand New Home With 2541sq ft 4 Bedrooms, 1 Flex Room And 3.5 Bathroom House.  Basement Suite With A Large Living Space, Bar Kitchen, Spacious Bedroom, And Washroom, With Private Entrance Included With The Unit.,
One Of The Most Convenient Areas In Langley, With, Extra High 10ft Ceilings, Carpeted Bedrooms, a Fenced Backyard, Stainless Steel Appliances, Full Size Washer and Dryer, Granite Counter Tops, Open Concept Kitchen, 3 Full Baths, In Langley's Central Area. ,
,
2 Secured, Parking Spots In Detached Garage And An Extra Parking Spot Included, Great For Guests!,
Large Living Room And Eating Area Next To the Granite Kitchen Counter Tops And Stainless Steel Appliances.,
Basement Suite With Lots Of Light For A Home Office, Or A Great Space For A Family Room To Enjoy Quiet Time With The Family.,
,
Close To Shopping, Recreation At Langley Events Centre, Elementary Middle And High School, And Minutes Away From Trinity Western University, In A Very Central Location.,
Private Fenced Backyard Space For Young Kids To Run Around. ,
,
Features Includes: ,
,
-4 Bedrooms 1 Flex Room 3.5 Bathrooms,
-Walk In Closet In Master Bedroom,
-Spacious Living Room And Dining Area,
-Extra Large Flex Room Or Family Room,
-Hardwood Flooring Laminate,
-10ft ceilings,
-Private Backyard Fenced,
-Full Sized Washer & Dryer ,
-Stainless Steel fridge & Stove,
-Microwave/Hood Fan, Dishwasher ,
-Granite Counter Tops,
-High end Stainless Steel Kitchen Appliances and Faucets,
-2 Secure Parking With An Extra Parking Spot Included,
,
-NO SMOKING & NO PETS,
,
$3500/Month Available Now For Long Term Lease,
,
Text Elton Shield With Mulitple Realty Ltd. at  ,
 to arrange viewing or email for more info,
,
,
*Trinity Western University, Recreation, Downtown Langley, New Home, House, Willoughby Heights*    ",49.147566, (Willoughby Heights),-122.636636,$3500,,/ 4br ,Craigslist, 2541ft,BEAUTIFUL SPACIOUS HOUSE For Rent in Willoughby Heights,https://vancouver.craigslist.ca/rds/apa/d/beautiful-spacious-house-for/6652618272.html
,,,2018-07-24T20:31:58-0700,"
        ,
Fully renovated, pet friendly 2br+1.5bth townhouse is available to rent immediately in a very desirable location of Cloverdale, Surrey.,
,
Main level has spacious living room, kitchen, half bathroom and access to fenced backyard.,
Upper level has two big size bedrooms and full bathroom.,
,
New Paint,
New Laminate Floor,
Washer/Dryer available,
Small and well trained pets are welcome,
One designated parking spot,
,
Very convenient location with easy access to transit, schools, Cloverdale arena, gym and other neighborhood amenities.,
,
Contact,
Paul Sohi,
 ,
,
Skylark Realty Inc    ",49.110591, (#59-17710-60ave),-122.731812,$1800,,,Craigslist,,"2Br+1.5Bth Pet Friendly Town House in Cloverdale, Surrey",https://vancouver.craigslist.ca/rds/apa/d/2br15bth-pet-friendly-town/6652630747.html
,,,2018-07-24T20:04:16-0700,"
        ,
- 1100 square foot basement suite,
- Everything is newly renovated, has only been rented out once for two months ,
-  No smokers or pets allowed,
- Wifi, cable, and electricity included,
- Separate alarm system,
- Kitchen includes top of the line stove, dishwasher, fridge, beautiful counter tops, and lots of storage space,
- No washer or dryer, Mr. B's laundromat is 5 min away,
- Quiet neighborhood,
- Close to schools, Carvolth exchange, Trans-Canada highway, grocery stores, restaurants, etc.,
- Ideal for two people,
- Please text or email me using the contact information provided,
    ,
,
Please Provide:,
- Previous landlord references,
- Expected move in date,
- Number of people moving in,
- Information about occupation    ",49.134495, (Langley),-122.663621,$1400,,/ 1br ,Craigslist, 1100ft,Basement Suite For Rent (Langley),https://vancouver.craigslist.ca/rds/apa/d/basement-suite-for-rent/6652618587.html
,,,2018-07-24T20:15:24-0700,"
        ,
188 ST 54A Ave, very clean, family neighbourhood, 2 Bedroom Basement  Suite Available includes hydro, Dishwasher & laundry within the suite. Close to all amenities such as High Schools, Elementary School,  shopping centres, easy assess to all major routes,  No SMOKING or NO PETS. Must be working and willing to provide work references. Please call  ,
 after 4pm.    ",49.100805, (Surrey),-122.698217,$1300,,/ 2br ,Craigslist,,2 Bedroom Basement Suite,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-basement-suite/6652623574.html
,,,2018-07-24T20:18:35-0700,"
        ,
188 ST 54 A Ave, very clean 2 Bedroom Basement  Suite Available Aug 01 includes hydro, Dishwasher & laundry within the suite. Close to all amenities such as schools, shopping centres, and major routes. No SMOKING or NO PETS. Must be working and willing to provide work references. Please call  ,
 after 4pm or leave message.    ",49.100805, (Cloverdale),-122.698217,$1300,,/ 2br ,Craigslist,,2 Bedroom Basement Suite,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-basement-suite/6652624947.html
,,,2018-07-24T20:04:05-0700,"
        ,
3-Bedroom Rancher at Ocean Park for Rent!,
,
129A St., Surrey,
,
Located at the most coveted Ocean Park neighborhood, this 3-bedroom rancher sits on a 5000 s.f. lot. Only a few minutes' walk to Fun Fun Park, Kwomais Point Park, Ocean Park Library, Safeway, community hall and various other shops. Schools in the area include École Laronde Elementary, Ray Shepherd Elementary and Elgin Park Secondary. ,
,
For more details, scheduling online and/or video, please visit,
https://noblehomes.ca/en/listing_detail/5B7AF779-64B8-E611-80FC-5065F38A0A31,
,
Available Aug. 1. ,
No Pet, No Smoking, ONE Year LEASE required. ,
,
For inquiries please call Noble & Associates Property Management @  ,
 (voice mail). Please specify rental address when leaving a voicemail. Thank you!,
,
Disclaimer: The above information, while deemed to be correct, is not guaranteed. Asking rent and availability are subject to change. Noble & Associates Property Management provides professional property management services on behalf of the owner of this property. Prospective tenants do not need to pay any fees for renting this property.    ",49.027920, (Ocean Park),-122.864431,$2250,,/ 3br ,Craigslist, 1358ft,3-Bedroom Rancher at Ocean Park for Rent!,https://vancouver.craigslist.ca/rds/apa/d/3-bedroom-rancher-at-ocean/6652618508.html
,,,2018-07-24T20:28:05-0700,"
        ,
I large size bedroom with full bathroom and separate entrance in very quiet area.Good size living room and kitchen.  Close to all amenities.  ,
Hydro and cable included. ,
No smoking and no pets.,
,
Please contact  ,
 or  ,
    ",49.110348, (151 & 59),-122.803694,$900,,/ 1br ,Craigslist,,I bedroom basement,https://vancouver.craigslist.ca/rds/apa/d/bedroom-basement/6652629040.html
,,,2018-07-24T19:45:35-0700,"
        ,
9278 120 Street Near Queen Mary Park,
,
A spacious and bright 1 bedroom and 1 bathroom unit in Surrey's desirable Scott Road area.,
The kitchen is complete with great appliances,
In-suite Laundry,
,
,
This building is directly at Scott Road, giving easy access to transit directly in front of the building. Easy Access to highway or skytrain.,
,
This Unit: ,
,
- 1 Bedroom,
- 1 Bathrooms,
- 700 sq. ft.,
- Main Floor unit with parking right outside.,
- Laminate flooring throughout ,
- upgraded appliances,
- in suite laundry (washer and dryer ),
- screens on all windows and patio door ,
,
Rent: $1299/month (includes 1 parking),
,
***Rent does not include BC Hydro or Natural Gas,
,
**no pets,
**no smoking,
**unfurnished,
,
Please email with any questions or to schedule a viewing,
,
Thanks!    ",49.171358, (Surrey),-122.889544,$1299,,,Craigslist,/ 700ft,1 Bedroom 1 Bathroom Spacious Condo for Rent,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-1-bathroom-spacious/6652609381.html
,,,2018-07-24T20:35:12-0700,"
        ,
1 bedroom ( above the ground) basement suite available now. Cross streets are 179/58 in cloverdale,Surrey.,
Quiet neighbourhood,within a walking distance  (approx. 300 m) from transit stations to Surrey central/Langley exchange & Newton exchange.,
Close to clover square by walking where you can find all what you need from dinning &, fast food restaurants, medical clinics, gas stations, grocerries  & more.,
The room is very spacious, with built-in closet, attached to Bathroom(outside). ,
Having a good backyard view, fits for those whom looking for calm & serien night sleep.,
All utilities, cable channels & Fast internet are included in the monthly rent.,
Laundry room will be shared and you'll be allowed to use it one day a week (can be scheduled later upon approval.,
Notes:- ,
1) Half month deposit is required.,
2)Job proof and tenancy' previous references requested.    ",49.107792," (Cross streets are 179/58 in cloverdale, Surrey)",-122.725354,$1200,,/ 1br ,Craigslist,,1 bedroom (above ground) basement suite.,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-above-ground/6652632101.html
,,,2018-07-16T09:35:42-0700,"
        ,
This one bedroom,one bathroom very clean bright above ground basement has in suite full size washer, dryer and dishwasher! You walk out to a nicely landscaped yard . ,
Parking avail in driveway. 5 min drive to Trinity Western University and beautiful Fort Langley. Avail Aug 15 or Sept 1. Sorry, no pets...,
Not a lot of storage space so it's a perfect fit for someone just starting out..,
,
    ",49.148186, (East of walnut grove),-122.581138,$1350,,/ 1br ,Craigslist, 986ft,Above ground bright basement suite,https://vancouver.craigslist.ca/rds/apa/d/above-ground-bright-basement/6644787692.html
,,,2018-07-23T15:13:47-0700,"
        ,
ONE ROOM FOR 2Girls, Each person $350/PM Preference 2girl knows each other's moves in together than $350 each ,
,
OTHERWISE $400/pm sharing room. ,
,
OR Room 4 Single girl $600/p-month,
,
Single bed 🛏 each person or option BUNK bed up n down. ,
,
House 🏠 main upper flour not basement. ,
,
Surrey Centre Sky train close by Bus stop 129 street or 104 Avenue ONE minute walk Max.,
,
UNLIMITED Wifi, laundry in building, Beds big mirror with drawers enough space for suitcases ,
,
Bus stop max 1minute by walk. Surrey centre, sky train max 3minute by bus... ,
,
Jass  ,
,
,
Rishie  ,
 ( message me or give buzz    ",49.019217,"
        (",-123.069980,$350,,private room,Craigslist,,Room 4 students safe n secure girls facilities close by,https://vancouver.craigslist.ca/rds/roo/d/room-4-students-safe-secure/6651452052.html
,,,2018-07-24T08:24:57-0700,"
        ,
Room and separate washroom available for rent in gorgeous central Tsawwassen two bed two bath condo!,
,
Looking for a roommate for my condo, comes with your own unfurnished bedroom and full bathroom. Shared space of renovated kitchen, living and dining area. With patio. Located in central Tsawwassen area, walking distance to all shops and a two minute walk to bus stop. ,
,
Amenities include in suite dishwasher, and laundry. Shared use of storage locker, secured underground parking spot, gym, sauna and more. ,
,
Please e-mail me to find out more!    ",49.028223,"
        (",-123.069402,$850,,private room,Craigslist,,Roommate Wanted,https://vancouver.craigslist.ca/rds/roo/d/roommate-wanted/6651952353.html
,,,2018-07-24T20:46:25-0700,"
        ,
Very well kept and spacious 3br+3 full bath  house with fenced yard is available to rent from August 1st in a very desirable neighborhood of Panorama Ridge, Surrey.,
,
Main level has very spacious living room, kitchen, dining, separate family room, full bathroom and access to patio and very well kept fenced backyard.,
,
Upper level has master bedroom with full bathroom,  two big bedrooms, another common full bathroom and small balcony in the back.,
,
Washer/dryer available,
Double Garage and lots of driveway parking for RV or Boat,
,
Very convenient location with walking distance to Elementary and Secondary Schools, parks, dog park, transit and other neighborhood amenities.,
,
Contact,
Paul Sohi,
 ,
,
Property Manager,
Skylark Realty Inc    ",49.115057, (13034-62ave),-122.861459,$2600,,,Craigslist,,"3Br+3Bth House with Fenced Yard in Panorama Ridge, Surrey",https://vancouver.craigslist.ca/rds/apa/d/3br3bth-house-with-fenced/6652636256.html
,,,2018-07-24T20:55:07-0700,"
        ,
Seranade building. Perfectly located on the quiet, southern side of the building, this unit has been beautifully maintained and shows like new. Contemporary touches include quality laminate, rich and durable quartz counter tops, full wrap cabinets, under cabinet lighting, plus stainless steel appliances. The master features a walk-in closet with 3 piece ensuite; another full 4 piece bathroom; insuite washer/dryer. Great building close to transit & all amentities.,
,
No pets, references and credit check required. Available as of October 1st.    ",49.103564,"
        (",-122.656364,$1800,,/ 2br ,Craigslist, 875ft,Beautiful Two Bedroom,https://vancouver.craigslist.ca/rds/apa/d/beautiful-two-bedroom/6652639569.html
,,,2018-07-24T20:58:50-0700,"
        ,
Fully renovated and very well kept, spacious 4br+2 full bath upper level of  house with fenced yard is available to rent from August 1st in a very desirable neighborhood of Queen Mary Park, Surrey.,
,
Upper level has very spacious living room, kitchen, dining, separate family room, master bedroom with full bathroom,  two big bedrooms and another full bathroom and access to covered deck overlooking very well kept fenced backyard.,
,
Ground level has 4th very large size bedroom.,
,
Washer/dryer available(Shared),
Driveway and street parking ,
,
Very convenient location with walking distance Dasmesh Darbar Sikh Temple, Elementary and Secondary Schools, transit and other neighborhood amenities.,
,
Contact,
Paul Sohi,
 ,
,
Property Manager,
Skylark Realty Inc    ",49.160570, (12923-87ave),-122.864678,$1850,,,Craigslist,,"4Br+2Bth Upper Level of House in Queen Mary Park, Surrey",https://vancouver.craigslist.ca/rds/apa/d/4br2bth-upper-level-of-house/6652641032.html
,,,2018-07-24T10:23:58-0700,"
        ,
Hello ,
I am looking for Indian girl (student) to share room with. Perfect and affordable place for student. It's 2 bedroom basement and 2 girls living already. Need one more girl. Price will be $350 plus deposit. Room is not furnished. ,
Available by August 1. Please contact at  ,
 ,
Only girls please. No boys    ",49.166435, (King George and 88 ave),-122.842133,$350,,private room,Craigslist,,Indian girl to share room by August 1st,https://vancouver.craigslist.ca/rds/roo/d/indian-girl-to-share-room-by/6652095626.html
,,,2018-07-24T09:03:14-0700,"
        ,
11000ft2 available now,
 ,
furnished ,
house ,
w/d in unit ,
no smoking ,
attached garage ,
private bath ,
private room ,
wheelchair accessible ,
VANCOUVER ACCOMMODATION,
,
WALKABLE TO:,
CRESCENT BEACH ,
WHITE ROCK VILLAGE & BEACH,
,
Available rooms:,
,
2 separate bedrooms left,
,
First available: single bright bedroom with queen bed + private patio door into garden + attached 1/2 ensuite bathroom (that means between the two bedrooms there's a privately shared half-bath for those two rooms only). Price: 950$, not designed for couples, we want 1-person per room to keep the overall house light still (sorry no couples!),
,
Also available: 1 medium bedroom, furnished, full sized closet, upper floor facing the yard (850$).,
,
Mega mansion on gated private acreage, uber quiet and ridiculously huge home!,
,
AMAZING dynamic in our home, looking for perfect fit 😉,
,
FULLY FURNISHED,
LINENS INCLUDED,
WIFI AND CABLE INCLUDED, all bills included!,
,
1/2 months rent as deposit, due now to secure the room.,
,
VANCOUVER / YVR crews!,
,
*Please feel free to tag or repost this in a PRIVATE Vancouver based FLIGHT CREW group AKA pilots, flight attendants, new hires, etc.,
,
YOU MUST READ ENTIRE POST PLEASE BEFORE SENDING ME A PM 🙂 ALLLLL INFO IS HERE !!!,
,
Move-in ready,
,
Beverly-hills style mansion on expansive gated property. Basically a very large, well divided for privacy, fully furnished, bills included, family home with large covered deck, multiple porches, massive yard, garden area, paved parking, electric gate, extremely private.,
,
House has 7 bedrooms, 4 with en-suite bathrooms, 3 with balconies, 4 bedrooms upstairs, 2 on ground floor.,
,
* one room could be setup as a crash pad or commuter room and would cost 250$ per month for three commuters max to avoid overlaps*. Plus there are spare rooms to ensure easy privacy If you overlap occasionally. SEND PM PLEASE,
,
Separate huge kitchen fully equipped with dining area, separate huge laundry room, formal and closed dining room, sunroom, multiple fireplaces, games room with ping pong table, full bar with fridge and dishwasher, two living rooms, a formal study/office, and a tree lined perimeter like living in the forest, this place is a shocker!,
,
House location is only 400m from a cafe/bakery (that sells 50% gluten free and organic) Called Belles's Cafe & Bakery,
,
It's a 2-minute walls to a Greek & Italian restaurant & take-out. Door to door literally 400m. I drove it... it's called Portofino Express.,
,
The house is extremely private but NOT removed from the daily local businesses you'll love like the quaint cafe 😉,
,
TRANSPORTATION:,
,
1100 meters to the closest local transit bus stop (to White Rock). Stop #56123,
,
1800 meters to the bus to airport (via Bridgeport station) which is on King George and 140St. SCREEN SHOT ATTACHED IN PHOTOS & COMMENTS,
,
There's a hill to walk up or down walking to either bus stop, having a car is recommended! Not required though,
,
HOUSE AMENITIES:,
,
Fenced yard, large workshop, tons of parking, private estate, quiet and very well setup to accommodate shift work and quiet times and spaces. Room to really spread out and relax, enjoy your time off, study or rest.,
,
Fire pit coming, bbqs, shared bikes to use, loads of extras.,
,
140 st & 32nd ave in White Rock. ,
2km from highway 99 and the US border crossing at Peace Arch,
Minutes to White Rock seaside village, beachwalks, excellent area.,
,
Large bright rooms perfect for single occupancy please, no couples, or kids sorry just doesn't work for this dynamic.  No pets either please.,
,
Fully furnished with queens in all six bedrooms. 4.5 bathrooms. Well laid out and expansive space. Zero cramped spaces.,
,
*Deposit REQUIRED to hold your room*,
,
Location so perfect!,
,
31 minutes by easy highway driving to YVR (two routes possible so you can always beat any traffic),
,
1:18 minutes to YVR by bus (Best if you have a car!) RIDESHARING EASY park & ride is 2km from house.,
,
Living with me entitles you to lots of invites to go adventure up Pitt Lake onboard my boats, and all over coastal BC 😉 also you must like dogs, my two trained adult huskies will be living in the house on ground floor only, never in bedrooms or on furniture. There are two vacuums in the house: Dyson...    ",49.057526, (White Rock),-122.834441,$850,,private room,Craigslist,/ 400ft,Amazing and quiet mansion Sunny gated acreage,https://vancouver.craigslist.ca/rds/roo/d/amazing-and-quiet-mansion/6651997626.html
,,,2018-07-24T21:16:36-0700,"
        ,
Hello ,
Just be aware of postings made by samuelnolan87 at yahoo.com... it is a scam...,
https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-1-bathroom-very/ ,
.html,
Plus ,
https://vancouver.craigslist.ca/rds/apa/d/very-spacious-1-bedroom-and- ,
.html,
Plus,
https://vancouver.craigslist.ca/rds/apa/d/one-bedrooom-right-by-gateway/ ,
.html    ",49.169527, (Surrey),-123.068933,$750,,,Craigslist,,Beware of Postings,https://vancouver.craigslist.ca/rds/apa/d/beware-of-postings/6652647300.html
,,,2018-07-24T21:24:01-0700,"
        ,
-Totally Updated full house in White Rock in quiet neighbourhood facing a green park.,
- Stainless Steel appliances including gas range.,
- Beautiful covered balcony with great view, great for your BBQ.,
- Separate Laundry Room with lots of storage.,
- Extra shed and storage area in the back yard.  ,
- Minutes to White Rock Beach and to major shoppings and schools in White Rock and South Surrey.,
- Minutes from Hwy. 99 and the borders.,
- A must see.,
- No smoking, Utilities extra.,
,
Please call Stefan at  ,
 .    ",49.030215," (White Rock, South Surrey)",-122.784319,$2950,,/ 4br ,Craigslist,,"BEAUTIFUL NEWLY UPDATED 3 TO 4 BDRMS HOUSE , WHITE ROCK / SOUTH SURREY",https://vancouver.craigslist.ca/rds/apa/d/beautiful-newly-updated-3-to/6652649784.html
,,,2018-07-24T11:38:22-0700,"
        ,
Available Sep 1.,
Looking for a new roommate for July 1st. I would like to share my townhouse with a responsible person in 20's to 30's (Preferably male University students/working professionals). Someone that is mature, friendly, and is easy to get along with. ,
,
I am a 28 year old male. I work full-time, and therefore, during the week I'm only home in the evenings. Cleanliness is important to me. Your room can be as messy as you choose to have it but shared space is a shared responsibility and must always be cleaned after use.,
,
This is not a party home and looking for someone with no pets/no smoking/drugs.,
,
The private bedroom can be furnished with a desk and a single mattress. There is an exercise room, swimming pool available in the townhouse complex which you can access for free.,
,
$700 Rent ($350 Security Deposit) will include:,
,
-Hydro/Hot water/Internet,
-In suite laundry and dryer,
-Shared Kitchen,
-Heat is electric and each room has its own thermostat for control. ,
-Private washroom,
-Access to club house, exercise centre, playground, outdoor pool, recreation centre, and hot tub.,
,
There is a bus stop (#595) and Willoughby Town Centre near by. ,
-8 minutes by bus to Carlvolth Exchange (#555 bus available to Lougheed Station),
-9 minutes by bus to Langley Centre,
-30 minutes by bus to Trinity Western University (TWU) ,
-20 minutes by bus/walk to Kwantlen Polytechnic University (KPU) Langley Campus,
,
You must abide by the strata rules or you will be responsible to pay for the bylaw violation. References required.,
,
If this sounds like a home for you, please reply to this ad with a little bit about yourself. :),
It's still available if you see this post.,
    ",49.148029, (Willoughby/Yorkson),-122.645617,$700,,private room,Craigslist,,Langley Room Rent - Perfect for Students/Working Professionals,https://vancouver.craigslist.ca/rds/roo/d/langley-room-rent-perfect-for/6652186183.html
,,,2018-07-24T21:09:13-0700,"
        ,
BEAUTIFUL, CLEAN, BRIGHT & LARGE - APROX. 1000 sq. ft.TWO BEDROOM SUITE, IN QUIET NEWER 8 YEAR OLD HOME. PRIVATE ENTRY,,
WASHER & DRYER & STORAGE . FULL BATHROOM, WITH LARGE DEEP TUB & SHOWER, NEW LAMINATE FLOORING, NEW PAINT IN ENTIRE SUITE, NEW CARPETING. WALKING DISTANCE TO PARKS , LOCAL CONVENIENCE STORES , SCHOOL IS 5 MIN. WALK , RESTAURANTS & OTHER AMENITIES ARE 5 MINUTES FROM HOME. BUS SERVICE IS ONE BLOCK AWAY. HYDRO & HEAT INCLUDED.,
,
THIS HOME DESERVES CAREING, RESPECTFULL TENANTS,
,
SORRY NO PETS OR SMOKING RENT IS $ 1300 mo. ,
PLEASE Email for more info    ",49.127793, (Clayton Surrey),-122.681872,$1350,,/ 2br ,Craigslist, 1000ft,Beautiful 2 bedroom for rent,https://vancouver.craigslist.ca/rds/apa/d/beautiful-2-bedroom-for-rent/6652644736.html
,,,2018-07-24T21:12:33-0700,"
        ,
4 bedroom, 2.5 bathrooms, 1 kitchens and a sauna room,
Huge beautiful front and back yard,
Large walking closet,
2 living rooms, 2 dining room,
3 garage parking,
Walking distance to Bayridge Elementary,
Rent: $3500/month (water included, furniture not included),
At least 1 year lease,
Credit check required,
No smoking and pet,
Please text or call Jeff @ ,
 for viewing,
Posted by Eco-world Property Management,
    ",49.036993, (2768 141a St),-122.830987,$3500,,/ 4br ,Craigslist,,Quiet neighbourhood newly renovated 4 bedroom house for rent in surrey,https://vancouver.craigslist.ca/rds/apa/d/quiet-neighbourhood-newly/6652645943.html
,,,2018-07-24T09:51:45-0700,"
        ,
Two rooms (120sqft / 180sqft) available for rent in 2016-year-built 3 floors townhouse,
,
•10 minutes walk to Guildford Town Centre,
•15 min bus ride to SFU Surrey campus / Surrey Centre Skytrain station / Central City Shopping Centre / Surrey Public Library,
,
Furnished or Unfurnished,
Prices start at 500$/month,
Students preffered.,
TEXT or EMAIL for more information.,
 ,
    ",49.191787, (Surrey Guildford),-122.800888,$499,,private room,Craigslist,/ 180ft,Rooms for rent | Guildford,https://vancouver.craigslist.ca/rds/roo/d/rooms-for-rent-guildford/6652056184.html
,,,2018-07-24T21:24:15-0700,"
        ,
3,000 sqft home with 200sqft above ground deck. Located right in Ocean, private backyard and attached garage. Walking distance to shops, playgrounds, and transit.,
,
Rent is $2,500/month + all utilities.,
No smoking. Small dog or cat okay with pet deposit - no fenced yard. ,
,
Please e-mail inquiries or text  ,
 with your name, number and brief summary of intended occupants.,
Available August 15th. ,
References required.    ",49.034448, (Surrey),-122.868897,$2500,,/ 3br ,Craigslist, 3000ft,"3 bed, 2 bath 3,000 sqft home in Ocean Park",https://vancouver.craigslist.ca/rds/apa/d/3-bed-2-bath-3000-sqft-home/6652649860.html
,,,2018-07-24T21:32:29-0700,"
        ,
We're a family of four- soon to be five living upstairs looking for a tenant to our newly renovated suite. We're home and living mostly from 4ish-8 and then the kids are in bed and we're unwinding. The suite has a newer fridge and stove, fresh paint throughout, and just completed vinyl plank flooring. It's a separate entrance accessed via the side of the house to the back. New vanity in the washroom. We've kept the gigantic tub in place for now complete with a ledge for reading material. Cable box/cable included (shaw) and shared laundry (door beside fridge in pictures). The longer door is crawl space/storage for your use. Can rent for August =),
Parking in driveway possible and there is also ample street parking. We're steps from 5 corners (Potter's tea house, Tracy Cakes Bakery)    ",49.089719, (21710 48Ave),-122.624068,$1200,,/ 1br ,Craigslist,,1 Bedroom Suite - Renovated Garden Entry Murrayville/5 Corners Langley,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-suite-renovated/6652652542.html
,,,2018-07-24T21:42:06-0700,"
        ,
Coach home located in a quiet neighbourhood in Sullivan Heights ,
,
Features:,
,
* Separate Entrance,
* 1 bedroom ,
* 1 full washroom ,
* Kitchen with fridge and stove,
* Open floor plan ,
* In-suite washer and dryer,
* Parking Space,
* Close to transit, YMCA, Panorama Village, Elementary/Secondary Schools and shopping,
,
$1100/month includes utilities (Hydro & Cable),
,
NO pets/NO drugs/non smoker,
Proof of employment and references required,
,
Available August 15,
,
Pls. call or text  ,
 for more information/viewing/pictures    ",, (Sullivan Heights),,$1100,,/ 1br ,Craigslist,,Coach - 1 bedroom,https://vancouver.craigslist.ca/rds/apa/d/coach-1-bedroom/6652655429.html
,,,2018-07-24T21:48:17-0700,"
        ,
1 bedroom ,
1 bathroom,
Next to bus station,
Laundromat nearby,
Close to grocery store, convenience stores, and gym,
Ground level,
Near 132 St and 68 Ave,
No pets & no smoking    ",49.126351, (Newton),-122.856610,$1000,,/ 1br ,Craigslist,,Basement For Rent,https://vancouver.craigslist.ca/rds/apa/d/basement-for-rent/6652657197.html
,,,2018-07-24T21:51:02-0700,"
        ,
Bachaleor suite in ocean park renovated high ceiling modern look for single persons student only no pets must be working hydro,cable,internet included available aug1 or sooner tell me a little about yourself    ",, (South surrey),,$1200,,,Craigslist,,Bachelor suite in ocean park whiterock,https://vancouver.craigslist.ca/rds/apa/d/bachelor-suite-in-ocean-park/6652657964.html
,,,2018-07-24T21:52:22-0700,"
        ,
Legal Basement Suite for Rent immediately, Easy access to shopping, transit and hwy 99.,
Utilities included, non smokers no pets please.    ",49.054161, (South Surrey),-122.797031,$1500,,/ 2br ,Craigslist,,Legal Basement Suite for Rent,https://vancouver.craigslist.ca/rds/apa/d/legal-basement-suite-for-rent/6652658374.html
,,,2018-07-24T21:33:08-0700,"
        ,
One bedroom suite in Sullivan Heights. Close to the YMCA. Easy highway(10,99,91,17,1) access. One minute walk to a bus stop. N/S, N/P. Suite has an alarm. No Laundry. Utilities included. One person preferred. Must be quiet. Criminal check, references required. Rent is $850. Avaliable Sept 1    ",49.110947, (Surrey-Sullivan Heights),-122.820130,$850,,/ 1br ,Craigslist,,Sullivan Heights Basement Suite,https://vancouver.craigslist.ca/rds/apa/d/sullivan-heights-basement/6652652728.html
,,,2018-07-24T21:35:01-0700,"
        ,
*** Clayton Heights Surrey ***,
1 Bedroom coach legal house available on August 22nd.,
The rent is $1,100/month plus 30% of utilities (between $70-100) per month. ,
Includes appliances, wifi, in suite laundry and one off-street parking.,
Laminated flooring in living room and bedroom with carpeted staircase.,
Separate hot water tank,
Close to Willowbrook Shopping Center, Superstore, Shoppers, Walmart, Costco, restaurants, transit, major highway, etc.,
Safe and quiet neighborhood.,
,
I'm looking for a clean, quiet and  busy working professional with stable job, seeking a place to call home,
Strictly No Pets ,
No smoking, no vaping, no drug use,
References, criminal record, credit check and proof of income (last three pay stubs) may be required (Cost of criminal record and credit check to be refunded from first month's rent),
1 year lease minimum,
    ",49.121891, (Surrey),-122.702641,$1100,,/ 1br ,Craigslist,,1 Bedroom Coach House Clayton Heights Surrey,https://vancouver.craigslist.ca/rds/apa/d/1-bedroom-coach-house-clayton/6652653298.html
,,,2018-07-24T21:56:28-0700,"
        ,
7 months old house in a great neighbourhood, close to amenities, shops etc., half hour drive to Vancouver, Richmond, Abbotsford. We are located at 130b & 59 right next to the park. The equipments are still under warranty. Owners respect privacy and cleanliness. Please provide work reference.    ",49.119267, (Panorama rising),-122.875900,$1200,,/ 2br ,Craigslist, 855ft,2 bedroom basement $1200,https://vancouver.craigslist.ca/rds/apa/d/2-bedroom-basement-1200/6652659607.html
