address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-02-24 22:02,,49.1894,,-122.8454,1200,,1,,631,One bedroom suite in Surrey Central,https://vancouver.craigslist.ca/van/apa/d/one-bedroom-suite-in-surrey/6509338748.html
,,,2018-02-24 17:49,,49.1894,,-122.8454,,,2,,778,2 bedrooms 2 full bathrooms and Den for rent***Surrey Central**,https://vancouver.craigslist.ca/van/apa/d/2-bedrooms-2-full-bathrooms/6509183352.html
,,,2018-02-25 9:09,,49.174615,,-122.803884,,,,,,5 bedroom  house 3 bathroom Surrey Fleetwood,https://vancouver.craigslist.ca/van/apa/d/5-bedroom-house-3-bathroom/6479127285.html
,,,2018-02-26 10:50,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6506358557.html
,,,2018-02-26 13:06,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-02-26 14:10,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-02-26 9:46,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-02-26 9:30,,49.1894,,-122.8454,1970,,2,,778,2 bedrooms 2 full bathrooms and Den for rent Surrey Central,https://vancouver.craigslist.ca/van/apa/d/2-bedrooms-2-full-bathrooms/6475435334.html
,,,2018-02-26 18:07,,49.022613,,-122.807901,2425,,2,,1210,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-02-26 18:44,,49.1894,,-122.8454,1970,,2,,778,2 bedrooms 2 full bathrooms and Den for rent***Surrey Central**,https://vancouver.craigslist.ca/van/apa/d/2-bedrooms-2-full-bathrooms/6509183352.html
,,,2018-02-25 15:32,,49.205322,,-122.839624,975,,,,,1 bedroom private  ground level suite in Surrey,https://vancouver.craigslist.ca/van/apa/d/1-bedroom-private-ground/6510117017.html
,,,2018-02-28 10:15,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-02-28 12:29,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6506358557.html
,,,2018-02-28 13:43,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-02-26 14:10,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-02-26 18:07,,49.022613,,-122.807901,2425,,2,,1220,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-02-26 18:44,,49.1894,,-122.8454,1970,,2,,778,2 bedrooms 2 full bathrooms and Den for rent***Surrey Central**,https://vancouver.craigslist.ca/van/apa/d/2-bedrooms-2-full-bathrooms/6509183352.html
,,,2018-02-28 13:43,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-02-28 12:29,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6506358557.html
,,,2018-03-01 10:08,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-01 9:05,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE **,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite/6507874653.html
,,,2018-02-28 10:15,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-01 9:05,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE **,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite/6507874653.html
,,,2018-03-02 10:40,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-01 10:08,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-02 12:57,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-02 15:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6516356135.html
,,,2018-03-02 12:57,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-02 10:40,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-03 10:51,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-03 9:29,,49.205322,,-122.839624,975,,,,,1 bedroom private  ground level suite in Surrey,https://vancouver.craigslist.ca/van/apa/d/1-bedroom-private-ground/6510117017.html
,,,2018-03-02 18:45,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-03 10:53,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-02 18:50,,49.21827,,-122.904911,2600,,,,1100,"CONDO, 2 bedroom plus den-Victoria Hill, New Westminster",https://vancouver.craigslist.ca/van/apa/d/condo-2-bedroom-plus-den/6516556340.html
,,,2018-03-02 21:53,,49.104455,,-122.776834,,,,,,Farm Land for Lease 9.028 Acres,https://vancouver.craigslist.ca/van/apa/d/farm-land-for-lease-9028-acres/6497749367.html
,,,2018-03-02 15:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6516356135.html
,,,2018-03-03 12:58,,49.068953,,-122.679311,1585,,,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6517390559.html
,,,2018-03-03 10:51,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-03 9:29,,49.205322,,-122.839624,975,,,,,1 bedroom private  ground level suite in Surrey,https://vancouver.craigslist.ca/van/apa/d/1-bedroom-private-ground/6510117017.html
,,,2018-03-03 10:53,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-02 21:53,,49.104455,,-122.776834,,,,,,Farm Land for Lease 9.028 Acres,https://vancouver.craigslist.ca/van/apa/d/farm-land-for-lease-9028-acres/6497749367.html
,,,2018-03-02 18:45,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-02 18:50,,49.21827,,-122.904911,2600,,,,1100,"CONDO, 2 bedroom plus den-Victoria Hill, New Westminster",https://vancouver.craigslist.ca/van/apa/d/condo-2-bedroom-plus-den/6516556340.html
,,,2018-03-03 12:58,,49.068953,,-122.679311,1585,,,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6517390559.html
,,,2018-03-02 15:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6516356135.html
,,,2018-03-04 10:44,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-02 10:40,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-02 12:57,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-05 6:42,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-04 10:44,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-04 21:18,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-04 21:25,,49.022613,,-122.807901,2425,,2,,1220,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-03-05 11:18,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-05 11:20,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-05 10:48,,49.104455,,-122.776834,,,,,,Farm Land for Lease 9.028 Acres,https://vancouver.craigslist.ca/van/apa/d/farm-land-for-lease-9028-acres/6497749367.html
,,,2018-03-03 12:58,,49.068953,,-122.679311,1585,,,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6517390559.html
,,,2018-03-05 11:18,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-05 11:20,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-05 10:48,,49.104455,,-122.776834,,,,,,Farm Land for Lease 9.028 Acres,https://vancouver.craigslist.ca/van/apa/d/farm-land-for-lease-9028-acres/6497749367.html
,,,2018-03-05 6:42,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-04 21:18,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-04 21:25,,49.022613,,-122.807901,2425,,2,,1220,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-03-07 8:47,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-07 7:51,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-07 9:56,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6516356135.html
,,,2018-03-08 10:59,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-07 15:59,,49.029572,,-122.791844,300,,,,,Whistler condo SCAM 800 sqft 1 bedroom SHIRAZ,https://vancouver.craigslist.ca/van/apa/d/whistler-condo-scam-800-sqft/6506083797.html
,,,2018-03-07 19:10,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-08 6:48,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-08 6:50,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-08 15:00,,49.1948,,-122.8131,2100,,3,,1530,New Townhouse for rent,https://vancouver.craigslist.ca/van/apa/d/new-townhouse-for-rent/6523617576.html
,,,2018-03-07 8:47,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-07 9:56,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6516356135.html
,,,2018-03-07 7:51,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-08 15:00,,49.1948,,-122.8131,2100,,3,,1530,New Townhouse for rent,https://vancouver.craigslist.ca/van/apa/d/new-townhouse-for-rent/6523617576.html
,,,2018-03-08 6:48,,49.191441,,-122.846721,1495,,1,,580,"Modern One Bedroom, One Bathroom Suite with Upscale Finish",https://vancouver.craigslist.ca/van/apa/d/modern-one-bedroom-one/6511279428.html
,,,2018-03-08 6:50,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-08 10:59,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-09 10:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-09 8:24,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-07 15:59,,49.029572,,-122.791844,300,,,,,Whistler condo SCAM 800 sqft 1 bedroom SHIRAZ,https://vancouver.craigslist.ca/van/apa/d/whistler-condo-scam-800-sqft/6506083797.html
,,,2018-03-07 19:10,,49.141391,,-122.904557,1550,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-09 8:24,,49.026439,,-122.823258,1995,,1,,1200,"1 Bedroom Garden Suite With Fireplace, Office, and Private Garden",https://vancouver.craigslist.ca/van/apa/d/1-bedroom-garden-suite-with/6498053745.html
,,,2018-03-09 10:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-10 9:35,,49.121364,,-122.913151,1600,,2,,950,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-10 8:36,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-10 15:48,,49.056886,,-122.881647,1000,,3,,,"Beach house for rent ( 12292 Gilley St, Surrey, )",https://vancouver.craigslist.ca/van/apa/d/beach-house-for-rentgilley-st/6526108619.html
,,,2018-03-08 10:59,,49.199038,,-122.851475,1700,,,,,NEW BASEMENT FOR RENT $1700/MO ALL INCLUSIVE,https://vancouver.craigslist.ca/van/apa/d/new-basement-for-rent-1700-mo/6515448869.html
,,,2018-03-08 15:00,,49.1948,,-122.8131,2100,,3,,1530,New Townhouse for rent,https://vancouver.craigslist.ca/van/apa/d/new-townhouse-for-rent/6523617576.html
,,,2018-03-10 9:35,,49.121364,,-122.913151,1500,,2,,,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-10 23:52,,49.141391,,-122.904557,1500,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-10 19:46,,49.022613,,-122.807901,2425,,2,,1220,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-03-11 8:32,,49.207317,,-122.827757,1200,,2,,800,Lower Suite(grnd lvl) laminated flrng;Util incld in rent!!,https://vancouver.craigslist.ca/van/apa/d/lower-suitegrnd-lvl-laminated/6526637649.html
,,,2018-03-10 8:36,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-08 15:00,,49.1948,,-122.8131,2100,,3,,1530,New Townhouse for rent,https://vancouver.craigslist.ca/van/apa/d/new-townhouse-for-rent/6523617576.html
,,,2018-03-09 10:19,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-11 8:32,,49.207317,,-122.827757,1200,,2,,800,Lower Suite(grnd lvl) laminated flrng;Util incld in rent!!,https://vancouver.craigslist.ca/van/apa/d/lower-suitegrnd-lvl-laminated/6526637649.html
,,,2018-03-11 17:50,,49.21827,,-122.904911,2600,,,,1100,"CONDO, 2 bedroom plus den-Victoria Hill, New Westminster",https://vancouver.craigslist.ca/van/apa/d/condo-2-bedroom-plus-den/6516556340.html
,,,2018-03-11 18:06,,49.068953,,-122.679311,1450,,,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6527281747.html
,,,2018-03-12 9:52,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-10 23:52,,49.141391,,-122.904557,1500,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-10 9:35,,49.121364,,-122.913151,1500,,2,,,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-10 19:46,,49.022613,,-122.807901,2425,,2,,1220,Beautiful Whiterock condo,https://vancouver.craigslist.ca/van/apa/d/beautiful-whiterock-condo/6491924341.html
,,,2018-03-12 9:52,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-13 11:03,,49.028371,,-122.801416,1150,,1,,550,One Bedroom Suite - B - 1448 JOHNSTON ROAD (WHITE ROCK),https://vancouver.craigslist.ca/van/apa/d/one-bedroom-suite-1448/6529320927.html
,,,2018-03-13 10:11,,49.121364,,-122.913151,1500,,2,,,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-13 16:15,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-11 18:06,,49.068953,,-122.679311,1450,,,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6527281747.html
,,,2018-03-11 17:50,,49.21827,,-122.904911,2600,,,,1100,"CONDO, 2 bedroom plus den-Victoria Hill, New Westminster",https://vancouver.craigslist.ca/van/apa/d/condo-2-bedroom-plus-den/6516556340.html
,,,2018-03-11 8:32,,49.207317,,-122.827757,1200,,2,,800,Lower Suite(grnd lvl) laminated flrng;Util incld in rent!!,https://vancouver.craigslist.ca/van/apa/d/lower-suitegrnd-lvl-laminated/6526637649.html
,,,2018-03-13 20:13,,49.141391,,-122.904557,1500,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-14 11:57,,49.026555,,-122.823116,1995,,1,,1200,"Spacious 1 Bedroom Garden Suite With Fireplace, Office, and Private Ga",https://vancouver.craigslist.ca/van/apa/d/spacious-1-bedroom-garden/6530643438.html
,,,2018-03-14 14:22,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-13 16:15,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-14 11:40,,49.068953,,-122.679311,1450,,3,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6530618392.html
,,,2018-03-13 10:11,,49.121364,,-122.913151,1500,,2,,,*** BRAND NEW SUITE - Delta**,https://vancouver.craigslist.ca/van/apa/d/brand-new-suite-delta/6507874653.html
,,,2018-03-13 11:03,,49.028371,,-122.801416,1150,,1,,550,One Bedroom Suite - B - 1448 JOHNSTON ROAD (WHITE ROCK),https://vancouver.craigslist.ca/van/apa/d/one-bedroom-suite-1448/6529320927.html
,,,2018-03-14 11:57,,49.026555,,-122.823116,1995,,1,,1200,"Spacious 1 Bedroom Garden Suite With Fireplace, Office, and Private Ga",https://vancouver.craigslist.ca/van/apa/d/spacious-1-bedroom-garden/6530643438.html
,,,2018-03-14 14:22,,49.199029,,-122.802482,2195,,2,,1000,"Charming 2 Bedroom + Den, 2 Bathroom Suite With Balcony - FURNISHED",https://vancouver.craigslist.ca/van/apa/d/charming-2-bedroom-den-2/6511183554.html
,,,2018-03-14 11:40,,49.068953,,-122.679311,1450,,3,,,3 OR 4 BEDROOMS HOUSE FOR RENT 37 196A LANGLEY BROOKSWOOD AREA,https://vancouver.craigslist.ca/van/apa/d/3-or-4-bedrooms-house-for/6530618392.html
,,,2018-03-15 12:41,,49.043382,,-122.765522,2650,,4,,1700,4 Beds 3.5 Baths Luxury TownHome,https://vancouver.craigslist.ca/van/apa/d/4-beds-35-baths-luxury/6531850874.html
,,,2018-03-15 16:37,,49.028371,,-122.801416,1150,,1,,550,Newly Renovated Suite - B - 1448 JOHNSTON ROAD (WHITE ROCK),https://vancouver.craigslist.ca/van/apa/d/newly-renovated-suite-1448/6529320927.html
,,,2018-03-13 16:15,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6524479567.html
,,,2018-03-13 20:13,,49.141391,,-122.904557,1500,,2,,650,BRAND NEW 2018 TWO BEDROOM BASEMENT SUITE FOR RENT,https://vancouver.craigslist.ca/van/apa/d/brand-new-2018-two-bedroom/6516552503.html
,,,2018-03-16 14:11,,49.147164,,-122.756823,2000,,,,1800,3 bed room upper level for rent $2000 bed room upper level for rent $2000,https://vancouver.craigslist.ca/van/apa/d/3-bed-room-upper-level-for/6533125427.html
,,,2018-03-15 17:28,,49.211598,,-122.906284,5500,,5,,4726,"Furnished pet friendly short term rental in New Westminster,Avail May~",https://vancouver.craigslist.ca/van/apa/d/furnished-pet-friendly-short/6532168279.html
,,,2018-03-15 16:37,,49.028371,,-122.801416,1150,,1,,550,Newly Renovated Suite - B - 1448 JOHNSTON ROAD (WHITE ROCK),https://vancouver.craigslist.ca/van/apa/d/newly-renovated-suite-1448/6529320927.html
,,,2018-03-15 21:08,,49.21827,,-122.904911,2600,,,,1100,"CONDO, 2 bedroom plus den-Victoria Hill, New Westminster",https://vancouver.craigslist.ca/van/apa/d/condo-2-bedroom-plus-den/6516556340.html
